,SYMBOL,Date,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble,Descripency Detail,Descripency,V AVERAGE
166,BHARTIARTL,2022-06-15,EQ,682.05,681.95,685.0,673.5,681.0,682.1,680.41,6005970,408654159325000.0,79681,3137307,52.24,-,0,0.349
167,BHARTIARTL,2022-06-16,EQ,682.1,683.1,683.9,650.0,653.5,654.2,662.01,9525587,630601684425000.0,193065,5902709,61.970000000000006,-,0,0.349
134,HCLTECH,2022-06-15,EQ,996.9,989.0,1007.0,988.0,991.35,989.9,994.74,2408630,239597245850000.0,67579,1360198,56.47,-,0,0.348
135,HCLTECH,2022-06-16,EQ,989.9,1007.0,1007.0,961.65,970.15,964.95,984.23,3198618,314819064765000.0,106996,1988375,62.16,-,0,0.348
54,SBILIFE,2022-06-15,EQ,1132.1,1140.0,1144.7,1122.8,1124.1,1125.75,1131.85,947417,107233731760000.0,29088,656337,69.28,-,0,0.344
55,SBILIFE,2022-06-16,EQ,1125.75,1131.35,1137.65,1099.9,1105.05,1105.15,1112.49,1385141,154095092160000.0,53920,840284,60.66,-,0,0.344
62,POWERGRID,2022-06-15,EQ,223.95,224.25,226.3,221.9,221.9,222.25,223.37,4423923,98817351145000.0,65726,2446016,55.290000000000006,-,0,0.343
63,POWERGRID,2022-06-16,EQ,222.25,223.35,224.3,215.65,216.7,216.35,218.13,8912500,194405512340000.0,84594,3892067,43.67,-,0,0.343
168,BERGEPAINT,2022-06-15,EQ,570.3,575.0,577.25,565.0,575.65,575.55,572.54,597389,34203169070000.0,20015,183310,30.69,-,0,0.342
169,BERGEPAINT,2022-06-16,EQ,575.55,580.0,581.75,563.7,569.8,568.6,571.55,551771,31536312430000.0,20545,166652,30.2,-,0,0.342
96,LT,2022-06-15,EQ,1544.65,1547.95,1567.0,1539.05,1560.4,1560.35,1555.52,1461683,227367822875000.0,49962,823011,56.31,-,0,0.339
97,LT,2022-06-16,EQ,1560.35,1568.4,1575.0,1516.75,1525.0,1527.4,1539.79,2329325,358667563960000.0,72290,1340068,57.53,-,0,0.339
108,INFY,2022-06-15,EQ,1440.55,1440.2,1446.4,1418.85,1421.3,1422.2,1430.55,4651958,665485556125000.0,150561,2806543,60.33,-,0,0.339
109,INFY,2022-06-16,EQ,1422.2,1438.0,1443.75,1392.0,1398.25,1397.2,1410.57,6641772,936870030905000.0,286168,4286299,64.54,-,0,0.339
46,SUNPHARMA,2022-06-15,EQ,825.05,825.25,830.05,819.15,820.0,822.3,825.23,2008725,165765550505000.0,59666,1141163,56.81,-,0,0.331
47,SUNPHARMA,2022-06-16,EQ,822.3,822.6,826.0,806.55,813.0,814.6,817.08,2327414,190167500550000.0,73237,1156290,49.68,-,0,0.331
68,PIDILITIND,2022-06-15,EQ,2120.1,2137.75,2144.0,2104.0,2111.0,2112.65,2117.81,204558,43321442550000.0,18454,95549,46.71,-,0,0.327
69,PIDILITIND,2022-06-16,EQ,2112.65,2150.0,2150.0,2080.0,2104.0,2097.05,2101.95,266206,55955045345000.01,31715,120431,45.24,-,0,0.327
180,BAJAJ-AUTO,2022-06-15,EQ,3681.75,3700.0,3742.65,3645.0,3688.55,3698.1,3686.54,753821,277898831255000.03,69761,187530,24.88,-,0,0.323
181,BAJAJ-AUTO,2022-06-16,EQ,3698.1,3736.8,3736.8,3633.0,3650.0,3658.2,3671.64,438590,161034366625000.0,34128,161534,36.83,-,0,0.323
156,CIPLA,2022-06-15,EQ,964.7,965.0,974.9,964.0,966.4,968.8,969.23,1112618,107838464295000.0,44256,513076,46.11,-,0,0.321
157,CIPLA,2022-06-16,EQ,968.8,976.0,977.75,927.8,948.25,940.95,943.63,1898194,179119678755000.0,62952,849562,44.76,-,0,0.321
104,ITC,2022-06-15,EQ,265.45,266.0,267.3,263.05,263.5,263.4,265.1,5059474,134128297380000.0,81484,2434719,48.12,-,0,0.316
105,ITC,2022-06-16,EQ,263.4,267.0,267.9,259.5,260.4,260.7,262.44,14293357,375118338645000.0,142462,6579061,46.03,-,0,0.316
70,PGHH,2022-06-15,EQ,13469.65,13349.0,13535.2,13330.0,13333.0,13371.65,13488.79,4707,6349175515000.0,975,3670,77.97,-,0,0.3
71,PGHH,2022-06-16,EQ,13371.65,13431.45,13462.3,13300.0,13360.0,13361.8,13383.86,2752,3683238090000.0,1378,1204,43.75,-,0,0.3
160,BRITANNIA,2022-06-15,EQ,3382.85,3388.0,3402.9,3352.05,3394.05,3385.4,3380.93,245702,83070196565000.0,17679,113509,46.2,-,0,0.298
161,BRITANNIA,2022-06-16,EQ,3385.4,3400.1,3431.9,3372.05,3391.1,3390.4,3399.18,481507,163672949870000.0,34276,251716,52.28,-,0,0.298
122,HINDUNILVR,2022-06-15,EQ,2171.0,2158.7,2158.9,2131.0,2146.1,2146.55,2144.94,1432377,307236184900000.0,82101,844183,58.940000000000005,-,0,0.297
123,HINDUNILVR,2022-06-16,EQ,2146.55,2145.0,2164.0,2135.05,2145.85,2146.7,2147.03,1353485,290597517960000.0,63347,727109,53.72,-,0,0.297
38,TCS,2022-06-15,EQ,3210.55,3218.5,3234.0,3201.0,3205.0,3206.3,3216.29,1404536,451740046355000.0,70725,825277,58.76,-,0,0.291
39,TCS,2022-06-16,EQ,3206.3,3240.0,3244.85,3133.05,3144.5,3142.0,3183.97,2032028,646992297525000.0,130733,1207357,59.42000000000001,-,0,0.291
150,DABUR,2022-06-15,EQ,495.65,498.5,501.0,493.25,494.05,496.3,498.05,1213910,60459314165000.0,23894,709853,58.48,-,0,0.278
151,DABUR,2022-06-16,EQ,496.3,498.3,501.85,492.7,496.8,497.0,497.16,1778349,88413184260000.0,43116,1097851,61.73,-,0,0.278
80,NESTLEIND,2022-06-15,EQ,16871.45,17065.0,17065.0,16660.0,16718.0,16802.3,16768.1,64753,108578459770000.0,13086,40477,62.51,-,0,0.27
81,NESTLEIND,2022-06-16,EQ,16802.3,16949.0,16949.0,16614.95,16887.0,16874.0,16796.95,80754,135642078865000.02,18207,48410,59.95,-,0,0.27
152,COLPAL,2022-06-15,EQ,1507.7,1518.0,1521.3,1500.05,1515.0,1516.55,1515.02,224274,33977969110000.004,12013,145316,64.79,-,0,0.258
153,COLPAL,2022-06-16,EQ,1516.55,1526.0,1527.05,1505.0,1508.0,1514.65,1513.54,273678,41422327510000.0,12484,168818,61.68,-,0,0.258
